"million env steps","PRETRAIN_FINAL_RUN - _step","PRETRAIN_FINAL_RUN - _step__MIN","PRETRAIN_FINAL_RUN - _step__MAX","PRETRAIN_FINAL_RUN - particle reward unnormalized","PRETRAIN_FINAL_RUN - particle reward unnormalized__MIN","PRETRAIN_FINAL_RUN - particle reward unnormalized__MAX"
"36.037104","2385658","2385658","2385658","0.16735872626304626","0.16735872626304626","0.16735872626304626"
"36.101104","2389885","2389885","2389885","0.1314065009355545","0.1314065009355545","0.1314065009355545"
"36.12056","2391169","2391169","2391169","0.15306420624256134","0.15306420624256134","0.15306420624256134"
"36.136944","2392255","2392255","2392255","0.17432712018489838","0.17432712018489838","0.17432712018489838"
"36.169712","2394426","2394426","2394426","0.1440933793783188","0.1440933793783188","0.1440933793783188"
"36.180464","2395136","2395136","2395136","0.17597171664237976","0.17597171664237976","0.17597171664237976"
"36.190704","2395813","2395813","2395813","0.17073126137256622","0.17073126137256622","0.17073126137256622"
"36.19224","2395918","2395918","2395918","0.14070646464824677","0.14070646464824677","0.14070646464824677"
"36.206576","2396866","2396866","2396866","0.15725432336330414","0.15725432336330414","0.15725432336330414"
"36.214256","2397376","2397376","2397376","0.1696912944316864","0.1696912944316864","0.1696912944316864"
"36.221424","2397851","2397851","2397851","0.16852715611457825","0.16852715611457825","0.16852715611457825"
"36.223472","2397986","2397986","2397986","0.15061163902282715","0.15061163902282715","0.15061163902282715"
"36.2844","2402026","2402026","2402026","0.13817480206489563","0.13817480206489563","0.13817480206489563"
"36.285936","2402129","2402129","2402129","0.16811899840831757","0.16811899840831757","0.16811899840831757"
"36.304368","2403349","2403349","2403349","0.14287203550338745","0.14287203550338745","0.14287203550338745"
"36.30488","2403382","2403382","2403382","0.17776241898536682","0.17776241898536682","0.17776241898536682"
"36.308976","2403654","2403654","2403654","0.16745564341545105","0.16745564341545105","0.16745564341545105"
"36.354544","2406674","2406674","2406674","0.14688929915428162","0.14688929915428162","0.14688929915428162"
"36.390896","2409082","2409082","2409082","0.12587465345859528","0.12587465345859528","0.12587465345859528"
"36.392432","2409184","2409184","2409184","0.12302697449922562","0.12302697449922562","0.12302697449922562"
"36.412912","2410540","2410540","2410540","0.16115820407867432","0.16115820407867432","0.16115820407867432"
"36.444144","2412608","2412608","2412608","0.1426815390586853","0.1426815390586853","0.1426815390586853"
"36.454384","2413285","2413285","2413285","0.1761065274477005","0.1761065274477005","0.1761065274477005"
"36.463088","2413861","2413861","2413861","0.1875631958246231","0.1875631958246231","0.1875631958246231"
"36.479472","2414946","2414946","2414946","0.17451883852481842","0.17451883852481842","0.17451883852481842"
"36.479984","2414979","2414979","2414979","0.19180133938789368","0.19180133938789368","0.19180133938789368"
"36.502","2416440","2416440","2416440","0.14427430927753448","0.14427430927753448","0.14427430927753448"
"36.529136","2418238","2418238","2418238","0.13189171254634857","0.13189171254634857","0.13189171254634857"
"36.529648","2418272","2418272","2418272","0.10318190604448318","0.10318190604448318","0.10318190604448318"
"36.54552","2419322","2419322","2419322","0.14758330583572388","0.14758330583572388","0.14758330583572388"
"36.592112","2422412","2422412","2422412","0.18943966925144196","0.18943966925144196","0.18943966925144196"
"36.605424","2423292","2423292","2423292","0.21987105906009674","0.21987105906009674","0.21987105906009674"
"36.652016","2426376","2426376","2426376","0.13000258803367615","0.13000258803367615","0.13000258803367615"
"36.654576","2426546","2426546","2426546","0.1491798311471939","0.1491798311471939","0.1491798311471939"
"36.665328","2427256","2427256","2427256","0.16681168973445892","0.16681168973445892","0.16681168973445892"
"36.6812","2428310","2428310","2428310","0.16297094523906708","0.16297094523906708","0.16297094523906708"
"36.684272","2428514","2428514","2428514","0.11377131193876266","0.11377131193876266","0.11377131193876266"
"36.701168","2429632","2429632","2429632","0.18785907328128815","0.18785907328128815","0.18785907328128815"
"36.740592","2432247","2432247","2432247","0.17595936357975006","0.17595936357975006","0.17595936357975006"
"36.759536","2433501","2433501","2433501","0.1958330124616623","0.1958330124616623","0.1958330124616623"
"36.82712","2437976","2437976","2437976","0.17330768704414368","0.17330768704414368","0.17330768704414368"
"36.834288","2438452","2438452","2438452","0.1587127149105072","0.1587127149105072","0.1587127149105072"
"36.872176","2440962","2440962","2440962","0.1527312994003296","0.1527312994003296","0.1527312994003296"
"36.874224","2441095","2441095","2441095","0.1475890725851059","0.1475890725851059","0.1475890725851059"
"36.91416","2443741","2443741","2443741","0.13761556148529053","0.13761556148529053","0.13761556148529053"
"36.925936","2444522","2444522","2444522","0.17329683899879456","0.17329683899879456","0.17329683899879456"
"36.949488","2446084","2446084","2446084","0.18327124416828156","0.18327124416828156","0.18327124416828156"
"37.048816","2452664","2452664","2452664","0.14972327649593353","0.14972327649593353","0.14972327649593353"
"37.04984","2452732","2452732","2452732","0.15692323446273804","0.15692323446273804","0.15692323446273804"
"37.117936","2457244","2457244","2457244","0.1286381483078003","0.1286381483078003","0.1286381483078003"
"37.11896","2457312","2457312","2457312","0.16113333404064178","0.16113333404064178","0.16113333404064178"
"37.1292","2457991","2457991","2457991","0.20092463493347168","0.20092463493347168","0.20092463493347168"
"37.13432","2458330","2458330","2458330","0.21636953949928284","0.21636953949928284","0.21636953949928284"
"37.157872","2459890","2459890","2459890","0.16223900020122528","0.16223900020122528","0.16223900020122528"
"37.194736","2462336","2462336","2462336","0.15138068795204163","0.15138068795204163","0.15138068795204163"
"37.233136","2464876","2464876","2464876","0.17840853333473206","0.17840853333473206","0.17840853333473206"
"37.241328","2465418","2465418","2465418","0.1893269419670105","0.1893269419670105","0.1893269419670105"
"37.243376","2465554","2465554","2465554","0.1829943209886551","0.1829943209886551","0.1829943209886551"
"37.260784","2466705","2466705","2466705","0.12799137830734253","0.12799137830734253","0.12799137830734253"
"37.298672","2469214","2469214","2469214","0.14640657603740692","0.14640657603740692","0.14640657603740692"
"37.328368","2471181","2471181","2471181","0.14744293689727783","0.14744293689727783","0.14744293689727783"
"37.352944","2472809","2472809","2472809","0.14786513149738312","0.14786513149738312","0.14786513149738312"
"37.382128","2474737","2474737","2474737","0.1716664433479309","0.1716664433479309","0.1716664433479309"
"37.388784","2475178","2475178","2475178","0.16141898930072784","0.16141898930072784","0.16141898930072784"
"37.39544","2475616","2475616","2475616","0.196063831448555","0.196063831448555","0.196063831448555"
"37.404656","2476226","2476226","2476226","0.18442827463150024","0.18442827463150024","0.18442827463150024"
"37.422064","2477381","2477381","2477381","0.1817263513803482","0.1817263513803482","0.1817263513803482"
"37.429232","2477858","2477858","2477858","0.1779865324497223","0.1779865324497223","0.1779865324497223"
"37.523952","2484134","2484134","2484134","0.13364358246326447","0.13364358246326447","0.13364358246326447"
"37.526512","2484301","2484301","2484301","0.15991421043872833","0.15991421043872833","0.15991421043872833"
"37.530096","2484537","2484537","2484537","0.19699598848819733","0.19699598848819733","0.19699598848819733"
"37.561328","2486607","2486607","2486607","0.16320006549358368","0.16320006549358368","0.16320006549358368"
"37.565424","2486880","2486880","2486880","0.15148764848709106","0.15148764848709106","0.15148764848709106"
"37.585392","2488199","2488199","2488199","0.19818253815174103","0.19818253815174103","0.19818253815174103"
"37.6284","2491049","2491049","2491049","0.15824666619300842","0.15824666619300842","0.15824666619300842"
"37.649904","2492472","2492472","2492472","0.1362508237361908","0.1362508237361908","0.1362508237361908"
"37.685744","2494843","2494843","2494843","0.15379586815834045","0.15379586815834045","0.15379586815834045"
"37.742064","2498578","2498578","2498578","0.1615922451019287","0.1615922451019287","0.1615922451019287"
"37.764592","2500070","2500070","2500070","0.18965652585029602","0.18965652585029602","0.18965652585029602"
"37.794288","2502040","2502040","2502040","0.17839349806308746","0.17839349806308746","0.17839349806308746"
"37.798896","2502346","2502346","2502346","0.1776319444179535","0.1776319444179535","0.1776319444179535"
"37.834736","2504722","2504722","2504722","0.15689142048358917","0.15689142048358917","0.15689142048358917"
"37.85112","2505806","2505806","2505806","0.15755271911621094","0.15755271911621094","0.15755271911621094"
"37.882352","2507875","2507875","2507875","0.17037515342235565","0.17037515342235565","0.17037515342235565"
"37.882864","2507908","2507908","2507908","0.15111596882343292","0.15111596882343292","0.15111596882343292"
"37.936624","2511466","2511466","2511466","0.1515016108751297","0.1515016108751297","0.1515016108751297"
"37.987312","2514824","2514824","2514824","0.17608703672885895","0.17608703672885895","0.17608703672885895"
"38.012912","2516520","2516520","2516520","0.1426321119070053","0.1426321119070053","0.1426321119070053"
"38.021616","2517097","2517097","2517097","0.16186116635799408","0.16186116635799408","0.16186116635799408"
"38.061552","2519741","2519741","2519741","0.14624689519405365","0.14624689519405365","0.14624689519405365"
"38.214128","2529841","2529841","2529841","0.18189787864685059","0.18189787864685059","0.18189787864685059"
"38.306288","2535949","2535949","2535949","0.18506544828414917","0.18506544828414917","0.18506544828414917"
"38.3452","2538525","2538525","2538525","0.19188794493675232","0.19188794493675232","0.19188794493675232"
"38.359536","2539476","2539476","2539476","0.16255857050418854","0.16255857050418854","0.16255857050418854"
"38.369264","2540122","2540122","2540122","0.1382124274969101","0.1382124274969101","0.1382124274969101"
"38.369776","2540155","2540155","2540155","0.18396320939064026","0.18396320939064026","0.18396320939064026"
"38.387184","2541306","2541306","2541306","0.14106692373752594","0.14106692373752594","0.14106692373752594"
"38.392816","2541677","2541677","2541677","0.10807080566883087","0.10807080566883087","0.10807080566883087"
"38.402544","2542321","2542321","2542321","0.15701551735401154","0.15701551735401154","0.15701551735401154"
"38.407664","2542658","2542658","2542658","0.19898907840251923","0.19898907840251923","0.19898907840251923"
"38.415344","2543168","2543168","2543168","0.16545909643173218","0.16545909643173218","0.16545909643173218"
"38.423024","2543676","2543676","2543676","0.16284364461898804","0.16284364461898804","0.16284364461898804"
"38.425584","2543844","2543844","2543844","0.20586161315441132","0.20586161315441132","0.20586161315441132"
"38.429168","2544085","2544085","2544085","0.19402813911437988","0.19402813911437988","0.19402813911437988"
"38.434288","2544423","2544423","2544423","0.20543599128723145","0.20543599128723145","0.20543599128723145"
"38.436848","2544592","2544592","2544592","0.1681271493434906","0.1681271493434906","0.1681271493434906"
"38.461936","2546253","2546253","2546253","0.17896795272827148","0.17896795272827148","0.17896795272827148"
"38.463472","2546353","2546353","2546353","0.1477249413728714","0.1477249413728714","0.1477249413728714"
"38.469616","2546763","2546763","2546763","0.1939084380865097","0.1939084380865097","0.1939084380865097"
"38.49112","2548186","2548186","2548186","0.1383204460144043","0.1383204460144043","0.1383204460144043"
"38.502384","2548936","2548936","2548936","0.17987631261348724","0.17987631261348724","0.17987631261348724"
"38.502896","2548969","2548969","2548969","0.18094642460346222","0.18094642460346222","0.18094642460346222"
"38.537712","2551273","2551273","2551273","0.21201391518115997","0.21201391518115997","0.21201391518115997"
"38.540784","2551476","2551476","2551476","0.14790618419647217","0.14790618419647217","0.14790618419647217"
"38.554096","2552359","2552359","2552359","0.15194036066532135","0.15194036066532135","0.15194036066532135"
"38.555632","2552460","2552460","2552460","0.17071236670017242","0.17071236670017242","0.17071236670017242"
"38.62936","2557342","2557342","2557342","0.12081890553236008","0.12081890553236008","0.12081890553236008"
"38.665712","2559746","2559746","2559746","0.14074449241161346","0.14074449241161346","0.14074449241161346"
"38.668272","2559916","2559916","2559916","0.14119236171245575","0.14119236171245575","0.14119236171245575"
"38.674416","2560325","2560325","2560325","0.11721508949995041","0.11721508949995041","0.11721508949995041"
"38.679024","2560626","2560626","2560626","0.13439807295799255","0.13439807295799255","0.13439807295799255"
"38.682608","2560867","2560867","2560867","0.13927221298217773","0.13927221298217773","0.13927221298217773"
"38.725104","2563678","2563678","2563678","0.15768781304359436","0.15768781304359436","0.15768781304359436"
"38.753776","2565576","2565576","2565576","0.1268317550420761","0.1268317550420761","0.1268317550420761"
"38.786032","2567712","2567712","2567712","0.16538915038108826","0.16538915038108826","0.16538915038108826"
"38.786544","2567746","2567746","2567746","0.1446698158979416","0.1446698158979416","0.1446698158979416"
"38.845936","2571682","2571682","2571682","0.1725936084985733","0.1725936084985733","0.1725936084985733"
"38.862832","2572800","2572800","2572800","0.16729412972927094","0.16729412972927094","0.16729412972927094"
"38.90584","2575650","2575650","2575650","0.14603693783283234","0.14603693783283234","0.14603693783283234"
"38.94936","2578532","2578532","2578532","0.15966325998306274","0.15966325998306274","0.15966325998306274"
"38.994928","2581552","2581552","2581552","0.14985854923725128","0.14985854923725128","0.14985854923725128"
"38.999536","2581855","2581855","2581855","0.17476901412010193","0.17476901412010193","0.17476901412010193"
"39.008752","2582465","2582465","2582465","0.17384123802185059","0.17384123802185059","0.17384123802185059"
"39.041008","2584600","2584600","2584600","0.18637482821941376","0.18637482821941376","0.18637482821941376"
"39.11832","2589725","2589725","2589725","0.13009949028491974","0.13009949028491974","0.13009949028491974"
"39.19768","2594972","2594972","2594972","0.16740311682224274","0.16740311682224274","0.16740311682224274"
"39.217648","2596291","2596291","2596291","0.1505420058965683","0.1505420058965683","0.1505420058965683"
"39.224816","2596769","2596769","2596769","0.13124732673168182","0.13124732673168182","0.13124732673168182"
"39.26424","2599379","2599379","2599379","0.1889335960149765","0.1889335960149765","0.1889335960149765"
"39.288816","2601007","2601007","2601007","0.1272621899843216","0.1272621899843216","0.1272621899843216"
"39.326192","2603481","2603481","2603481","0.14724285900592804","0.14724285900592804","0.14724285900592804"
"39.502832","2615176","2615176","2615176","0.13858845829963684","0.13858845829963684","0.13858845829963684"
"39.544304","2617924","2617924","2617924","0.19186629354953766","0.19186629354953766","0.19186629354953766"
"39.55608","2618703","2618703","2618703","0.1476122885942459","0.1476122885942459","0.1476122885942459"
"39.561712","2619076","2619076","2619076","0.14320798218250275","0.14320798218250275","0.14320798218250275"
"39.622128","2623075","2623075","2623075","0.17050226032733917","0.17050226032733917","0.17050226032733917"
"39.627248","2623414","2623414","2623414","0.18456976115703583","0.18456976115703583","0.18456976115703583"
"39.635952","2623992","2623992","2623992","0.141994446516037","0.141994446516037","0.141994446516037"
"39.704048","2628503","2628503","2628503","0.15050390362739563","0.15050390362739563","0.15050390362739563"
"39.736816","2630672","2630672","2630672","0.15226340293884277","0.15226340293884277","0.15226340293884277"
"39.738352","2630775","2630775","2630775","0.10859120637178421","0.10859120637178421","0.10859120637178421"
"39.749616","2631520","2631520","2631520","0.12740930914878845","0.12740930914878845","0.12740930914878845"
"39.786992","2633997","2633997","2633997","0.15143029391765594","0.15143029391765594","0.15143029391765594"
"39.850992","2638237","2638237","2638237","0.1889040172100067","0.1889040172100067","0.1889040172100067"
"39.857136","2638647","2638647","2638647","0.12920072674751282","0.12920072674751282","0.12920072674751282"
"39.878128","2640035","2640035","2640035","0.17784053087234497","0.17784053087234497","0.17784053087234497"
"39.904752","2641799","2641799","2641799","0.1661600023508072","0.1661600023508072","0.1661600023508072"
"39.944176","2644411","2644411","2644411","0.17965447902679443","0.17965447902679443","0.17965447902679443"
"39.994864","2647766","2647766","2647766","0.2033383846282959","0.2033383846282959","0.2033383846282959"
"39.999472","2648074","2648074","2648074","0.16368147730827332","0.16368147730827332","0.16368147730827332"
"40.008688","2648686","2648686","2648686","0.13519130647182465","0.13519130647182465","0.13519130647182465"
"40.01432","2649058","2649058","2649058","0.1690332591533661","0.1690332591533661","0.1690332591533661"
"40.024048","2649702","2649702","2649702","0.1751510351896286","0.1751510351896286","0.1751510351896286"
"40.025072","2649768","2649768","2649768","0.17655184864997864","0.17655184864997864","0.17655184864997864"
"40.02968","2650075","2650075","2650075","0.13483662903308868","0.13483662903308868","0.13483662903308868"
"40.036336","2650514","2650514","2650514","0.1796756386756897","0.1796756386756897","0.1796756386756897"
"40.041968","2650889","2650889","2650889","0.1675456017255783","0.1675456017255783","0.1675456017255783"
"40.086512","2653840","2653840","2653840","0.1478109210729599","0.1478109210729599","0.1478109210729599"
"40.093168","2654279","2654279","2654279","0.18607217073440552","0.18607217073440552","0.18607217073440552"
"40.186864","2660484","2660484","2660484","0.132081538438797","0.132081538438797","0.132081538438797"
"40.193008","2660893","2660893","2660893","0.15179520845413208","0.15179520845413208","0.15179520845413208"
"40.20888","2661944","2661944","2661944","0.10308070480823517","0.10308070480823517","0.10308070480823517"
"40.22168","2662789","2662789","2662789","0.16300347447395325","0.16300347447395325","0.16300347447395325"
"40.245744","2664383","2664383","2664383","0.16191378235816956","0.16191378235816956","0.16191378235816956"
"40.252912","2664857","2664857","2664857","0.16193614900112152","0.16193614900112152","0.16193614900112152"
"40.268272","2665874","2665874","2665874","0.1488885134458542","0.1488885134458542","0.1488885134458542"
"40.273904","2666247","2666247","2666247","0.14792649447917938","0.14792649447917938","0.14792649447917938"
"40.290288","2667333","2667333","2667333","0.14194487035274506","0.14194487035274506","0.14194487035274506"
"40.3292","2669914","2669914","2669914","0.12264322489500046","0.12264322489500046","0.12264322489500046"
"40.334832","2670283","2670283","2670283","0.13235227763652802","0.13235227763652802","0.13235227763652802"
"40.345072","2670959","2670959","2670959","0.1502455770969391","0.1502455770969391","0.1502455770969391"
"40.374256","2672889","2672889","2672889","0.1574583649635315","0.1574583649635315","0.1574583649635315"
"40.376304","2673027","2673027","2673027","0.15427757799625397","0.15427757799625397","0.15427757799625397"
"40.407536","2675095","2675095","2675095","0.1610025018453598","0.1610025018453598","0.1610025018453598"
"40.420336","2675941","2675941","2675941","0.18856796622276306","0.18856796622276306","0.18856796622276306"
"40.42136","2676009","2676009","2676009","0.17276515066623688","0.17276515066623688","0.17276515066623688"
"40.428016","2676450","2676450","2676450","0.18709217011928558","0.18709217011928558","0.18709217011928558"
"40.463856","2678822","2678822","2678822","0.16801129281520844","0.16801129281520844","0.16801129281520844"
"40.471024","2679299","2679299","2679299","0.18483804166316986","0.18483804166316986","0.18483804166316986"
"40.47512","2679569","2679569","2679569","0.15206275880336761","0.15206275880336761","0.15206275880336761"
"40.479216","2679843","2679843","2679843","0.1427968442440033","0.1427968442440033","0.1427968442440033"
"40.490992","2680619","2680619","2680619","0.18988502025604248","0.18988502025604248","0.18988502025604248"
"40.514544","2682184","2682184","2682184","0.1281350553035736","0.1281350553035736","0.1281350553035736"
"40.53144","2683304","2683304","2683304","0.13834960758686066","0.13834960758686066","0.13834960758686066"
"40.534512","2683505","2683505","2683505","0.1712898164987564","0.1712898164987564","0.1712898164987564"
"40.539632","2683844","2683844","2683844","0.15808071196079254","0.15808071196079254","0.15808071196079254"
"40.550384","2684559","2684559","2684559","0.14533697068691254","0.14533697068691254","0.14533697068691254"
"40.558064","2685067","2685067","2685067","0.13483791053295135","0.13483791053295135","0.13483791053295135"
"40.577008","2686319","2686319","2686319","0.17328651249408722","0.17328651249408722","0.17328651249408722"
"40.605168","2688182","2688182","2688182","0.17389445006847382","0.17389445006847382","0.17389445006847382"
"40.614384","2688794","2688794","2688794","0.14343877136707306","0.14343877136707306","0.14343877136707306"
"40.691184","2693884","2693884","2693884","0.1989724040031433","0.1989724040031433","0.1989724040031433"
"40.699376","2694427","2694427","2694427","0.18838444352149963","0.18838444352149963","0.18838444352149963"
"40.71064","2695171","2695171","2695171","0.17818212509155273","0.17818212509155273","0.17818212509155273"
"40.771568","2699210","2699210","2699210","0.1284438520669937","0.1284438520669937","0.1284438520669937"
"40.795632","2700806","2700806","2700806","0.13236303627490997","0.13236303627490997","0.13236303627490997"
"40.864752","2705382","2705382","2705382","0.1752072423696518","0.1752072423696518","0.1752072423696518"
"40.901616","2707824","2707824","2707824","0.17002922296524048","0.17002922296524048","0.17002922296524048"
"40.906224","2708128","2708128","2708128","0.16377705335617065","0.16377705335617065","0.16377705335617065"
"40.914416","2708671","2708671","2708671","0.1804342269897461","0.1804342269897461","0.1804342269897461"
"40.922096","2709183","2709183","2709183","0.14377111196517944","0.14377111196517944","0.14377111196517944"
"40.924656","2709349","2709349","2709349","0.1797613650560379","0.1797613650560379","0.1797613650560379"
"40.964592","2711994","2711994","2711994","0.1669156402349472","0.1669156402349472","0.1669156402349472"
"41.062896","2718503","2718503","2718503","0.17278487980365753","0.17278487980365753","0.17278487980365753"
"41.07928","2719588","2719588","2719588","0.12016052007675171","0.12016052007675171","0.12016052007675171"
"41.096176","2720708","2720708","2720708","0.15276354551315308","0.15276354551315308","0.15276354551315308"
"41.166832","2725383","2725383","2725383","0.16329990327358246","0.16329990327358246","0.16329990327358246"
"41.168368","2725484","2725484","2725484","0.18605351448059082","0.18605351448059082","0.18605351448059082"
"41.18424","2726536","2726536","2726536","0.15227144956588745","0.15227144956588745","0.15227144956588745"
"41.1868","2726706","2726706","2726706","0.17393171787261963","0.17393171787261963","0.17393171787261963"
"41.193968","2727181","2727181","2727181","0.17768418788909912","0.17768418788909912","0.17768418788909912"
"41.194992","2727249","2727249","2727249","0.16331718862056732","0.16331718862056732","0.16331718862056732"
"41.196016","2727317","2727317","2727317","0.1552993655204773","0.1552993655204773","0.1552993655204773"
"41.210352","2728267","2728267","2728267","0.14250175654888153","0.14250175654888153","0.14250175654888153"
"41.270768","2732264","2732264","2732264","0.14796492457389832","0.14796492457389832","0.14796492457389832"
"41.31224","2735011","2735011","2735011","0.16492028534412384","0.16492028534412384","0.16492028534412384"
"41.348592","2737417","2737417","2737417","0.18174785375595093","0.18174785375595093","0.18174785375595093"
"41.36856","2738743","2738743","2738743","0.13151675462722778","0.13151675462722778","0.13151675462722778"
"41.378288","2739385","2739385","2739385","0.15340815484523773","0.15340815484523773","0.15340815484523773"
"41.403888","2741083","2741083","2741083","0.12089046090841293","0.12089046090841293","0.12089046090841293"
"41.404912","2741150","2741150","2741150","0.15987467765808105","0.15987467765808105","0.15987467765808105"
"41.407472","2741319","2741319","2741319","0.17717555165290833","0.17717555165290833","0.17717555165290833"
"41.422832","2742338","2742338","2742338","0.17392340302467346","0.17392340302467346","0.17392340302467346"
"41.436144","2743216","2743216","2743216","0.13173437118530273","0.13173437118530273","0.13173437118530273"
"41.465328","2745153","2745153","2745153","0.1662437617778778","0.1662437617778778","0.1662437617778778"
"41.48888","2746710","2746710","2746710","0.1581886261701584","0.1581886261701584","0.1581886261701584"
"41.5196","2748747","2748747","2748747","0.15081104636192322","0.15081104636192322","0.15081104636192322"
"41.532912","2749625","2749625","2749625","0.18047010898590088","0.18047010898590088","0.18047010898590088"
"41.562096","2751562","2751562","2751562","0.1404401659965515","0.1404401659965515","0.1404401659965515"
"41.573872","2752342","2752342","2752342","0.1674191802740097","0.1674191802740097","0.1674191802740097"
"41.592304","2753565","2753565","2753565","0.14556628465652466","0.14556628465652466","0.14556628465652466"
"41.653232","2757598","2757598","2757598","0.20996271073818207","0.20996271073818207","0.20996271073818207"
"41.66808","2758586","2758586","2758586","0.11175477504730225","0.11175477504730225","0.11175477504730225"
"41.779184","2765946","2765946","2765946","0.13324692845344543","0.13324692845344543","0.13324692845344543"
"41.781232","2766081","2766081","2766081","0.1565750241279602","0.1565750241279602","0.1565750241279602"
"41.797104","2767132","2767132","2767132","0.157682403922081","0.157682403922081","0.157682403922081"
"41.808368","2767878","2767878","2767878","0.16477139294147491","0.16477139294147491","0.16477139294147491"
"41.814512","2768285","2768285","2768285","0.1516997218132019","0.1516997218132019","0.1516997218132019"
"41.832432","2769469","2769469","2769469","0.1699415147304535","0.1699415147304535","0.1699415147304535"
"41.833456","2769537","2769537","2769537","0.18514128029346466","0.18514128029346466","0.18514128029346466"
"41.848816","2770553","2770553","2770553","0.14689621329307556","0.14689621329307556","0.14689621329307556"
"41.859056","2771232","2771232","2771232","0.1258518248796463","0.1258518248796463","0.1258518248796463"
"41.863152","2771505","2771505","2771505","0.1713542491197586","0.1713542491197586","0.1713542491197586"
"41.875952","2772351","2772351","2772351","0.15184743702411652","0.15184743702411652","0.15184743702411652"
"41.890288","2773300","2773300","2773300","0.1610199511051178","0.1610199511051178","0.1610199511051178"
"41.906672","2774386","2774386","2774386","0.14243550598621368","0.14243550598621368","0.14243550598621368"
"41.920496","2775303","2775303","2775303","0.14947304129600525","0.14947304129600525","0.14947304129600525"
"41.971696","2778696","2778696","2778696","0.1723981499671936","0.1723981499671936","0.1723981499671936"
"41.9804","2779274","2779274","2779274","0.10702303797006607","0.10702303797006607","0.10702303797006607"
"41.983984","2779509","2779509","2779509","0.18512696027755737","0.18512696027755737","0.18512696027755737"
"42.004976","2780897","2780897","2780897","0.16720496118068695","0.16720496118068695","0.16720496118068695"
"42.009072","2781169","2781169","2781169","0.16185367107391357","0.16185367107391357","0.16185367107391357"
"42.019824","2781882","2781882","2781882","0.14106400310993195","0.14106400310993195","0.14106400310993195"
"42.0316","2782660","2782660","2782660","0.16163919866085052","0.16163919866085052","0.16163919866085052"
"42.081264","2785953","2785953","2785953","0.14325496554374695","0.14325496554374695","0.14325496554374695"
"42.086896","2786321","2786321","2786321","0.13758285343647003","0.13758285343647003","0.13758285343647003"
"42.089968","2786526","2786526","2786526","0.1422552615404129","0.1422552615404129","0.1422552615404129"
"42.120176","2788527","2788527","2788527","0.14053334295749664","0.14053334295749664","0.14053334295749664"
"42.122224","2788663","2788663","2788663","0.1669406145811081","0.1669406145811081","0.1669406145811081"
"42.12376","2788764","2788764","2788764","0.1719202846288681","0.1719202846288681","0.1719202846288681"
"42.217456","2794967","2794967","2794967","0.15035246312618256","0.15035246312618256","0.15035246312618256"
"42.243056","2796662","2796662","2796662","0.16690406203269958","0.16690406203269958","0.16690406203269958"
"42.263536","2798017","2798017","2798017","0.17078179121017456","0.17078179121017456","0.17078179121017456"
"42.268144","2798327","2798327","2798327","0.14929722249507904","0.14929722249507904","0.14929722249507904"
"42.27736","2798936","2798936","2798936","0.17553667724132538","0.17553667724132538","0.17553667724132538"
"42.280432","2799140","2799140","2799140","0.13542476296424866","0.13542476296424866","0.13542476296424866"
"42.32344","2801989","2801989","2801989","0.12906281650066376","0.12906281650066376","0.12906281650066376"
"42.36696","2804869","2804869","2804869","0.1577090322971344","0.1577090322971344","0.1577090322971344"
"42.401776","2807174","2807174","2807174","0.1403045654296875","0.1403045654296875","0.1403045654296875"
"42.403824","2807310","2807310","2807310","0.16067875921726227","0.16067875921726227","0.16067875921726227"
"42.405872","2807446","2807446","2807446","0.15285785496234894","0.15285785496234894","0.15285785496234894"
"42.433008","2809242","2809242","2809242","0.1786574423313141","0.1786574423313141","0.1786574423313141"
"42.446832","2810159","2810159","2810159","0.1976144015789032","0.1976144015789032","0.1976144015789032"
"42.449904","2810362","2810362","2810362","0.16441000998020172","0.16441000998020172","0.16441000998020172"
"42.452464","2810534","2810534","2810534","0.16578365862369537","0.16578365862369537","0.16578365862369537"
"42.459632","2811008","2811008","2811008","0.18916267156600952","0.18916267156600952","0.18916267156600952"
"42.498544","2813586","2813586","2813586","0.16870976984500885","0.16870976984500885","0.16870976984500885"
"42.508272","2814230","2814230","2814230","0.16048169136047363","0.16048169136047363","0.16048169136047363"
"42.536944","2816126","2816126","2816126","0.15765589475631714","0.15765589475631714","0.15765589475631714"
"42.579952","2818979","2818979","2818979","0.19691705703735352","0.19691705703735352","0.19691705703735352"
"42.582","2819113","2819113","2819113","0.16468316316604614","0.16468316316604614","0.16468316316604614"
"42.587632","2819489","2819489","2819489","0.15326054394245148","0.15326054394245148","0.15326054394245148"
"42.601456","2820405","2820405","2820405","0.14282408356666565","0.14282408356666565","0.14282408356666565"
"42.602992","2820506","2820506","2820506","0.1663292944431305","0.1663292944431305","0.1663292944431305"
"42.604528","2820608","2820608","2820608","0.16999833285808563","0.16999833285808563","0.16999833285808563"
"42.61272","2821152","2821152","2821152","0.14705151319503784","0.14705151319503784","0.14705151319503784"
"42.646","2823353","2823353","2823353","0.15496551990509033","0.15496551990509033","0.15496551990509033"
"42.664944","2824609","2824609","2824609","0.17749854922294617","0.17749854922294617","0.17749854922294617"
"42.67672","2825387","2825387","2825387","0.21162918210029602","0.21162918210029602","0.21162918210029602"
"42.702832","2827118","2827118","2827118","0.1837962567806244","0.1837962567806244","0.1837962567806244"
"42.706416","2827353","2827353","2827353","0.18027861416339874","0.18027861416339874","0.18027861416339874"
